LINK,TITLE,TEXT
https://arcanum.fandom.com/wiki/Tarant_Thieves_Underground,Tarant Thieves Underground: Thaddeus Mynor,"Retrieve Gilbert Bates' Journal for Cederic Appleby Mynor sends you to Appleby for the quest's instructions and rewards. The Journal itself is found in a locked chest in the bedroom of Bates on the second floor of the Bates Mansion. The mansion interior and exterior is heavily guarded. The mansion is gated at the front entrance, but there is a secret back entrance that is heavily trapped found in the cemetery. Retrieve the Barbarian's Idol Mynor offer this quest when you reach level 20. There is a golden idol found near the back of Kree in one of the altars. Kree is heavily guarded by a tribe of barbarians. A fate point is awarded if the idol is obtained without the loss of life. Return the idol to Mynor for the reward."
https://arcanum.fandom.com/wiki/Wilhemina_and_Jared,Wilhemina and Jared: Walkthrough,"Talk to Jared in front of the train station. (Optional.) If you don't have Wilhemina's note, Jared will ask you to return there and confirm that she died. (Optional.) Go to the Crash Site and locate Wilhemina's body (left of the small pond, wearing a red dress) and grab the note. Give Jared the note. Jared will thank you and additionally ask you to help him arrange a tombstone for her. Go to the Stonecutter and tell him that Jared sent you."
https://arcanum.fandom.com/wiki/Wilhemina_and_Jared,Wilhemina and Jared: Rewards,"1,700 exp and good alignment for delivering the note. 1,700 exp and good alignment for talking to the Stonecutter."
https://arcanum.fandom.com/wiki/Clean_Up_the_Boil,Clean Up the Boil: Background,Chairman Willoughsby wishes to clean up The Boil by ridding it of the the bulk of its criminal element. The player might be able to become involved
https://arcanum.fandom.com/wiki/Clean_Up_the_Boil,Clean Up the Boil: Walkthrough,"Willoughsby Residence After the player returns to Tarant from Qintarra, they can meet Willoughsby outside his home. If they talk to him he will offer to continue the conversation at his office. City Hall Edward Willoughsby can now be found at City Hall The player can discuss politics, economics, and history Eventually the topic of the current problems facing Tarant will come up If the player has a Charisma of at least 8 then Willoughsby will let on that he has special plans for The Boil He will also mention how the player may meet up with Sebastian, his agent for the project Caleb Malloy's Pub The player will find Sebastian inside Caleb Malloy's Pub near the front door After some verbal dancing, Sebastian will offer the player to participate in Willoughsby's quest If Damian Maug is still alive, then Sebastian will send the player to kill him If Damian Maug is dead, then the player will be sent to kill Pollock If Maug and Pollock are both dead, the Sebastian might offer to join the party"
https://arcanum.fandom.com/wiki/Clean_Up_the_Boil,Clean Up the Boil: Damian Maug's Path,"The Closed Sewers (optional) If the player does not want to conduct a direct frontal assault on Damian Maug, then they may try a stealth approach The Bentley (see below) and the Port of Tarant have access to the closed sewers of Tarant Point 1 is the Port entrance and Point 3 is the access to the Bentley This route can be used to avoid the bulk of Maug's defenses The Bentley The player can find Maug (point 1) in his house on the west side of The Boil If the party goes for a frontal assault then they will have to slowly work their way through a maze of rooms with about a dozen powerful and well armed gang members scattered a few at a time Defeating them and getting to the final room will let the party finish off Maug and his bodyguard"
https://arcanum.fandom.com/wiki/Clean_Up_the_Boil,Clean Up the Boil: Pollocks Path,"The Closed Sewers (optional) If the player does not want to conduct a direct frontal assault on Pollock, then they may try a stealth approach Pollock's HQ (see below) and the Port of Tarant all have access to the closed sewers of Tarant Point 1 is the Port entrance and Point 2 is the access to Pollock's HQ This route can be used to avoid the bulk of Pollock's defenses Pollock's House The player can find Pollock (point 1) in his house on the east side of The Boil If the party goes for a frontal assault then they will face over half-dozen powerful and well armed gang members in the HQ's courtyard Defeating them and getting the locked door open will let the party finish off Pollock"
https://arcanum.fandom.com/wiki/Clean_Up_the_Boil,Clean Up the Boil: Rewards,"Reporting back to Sebastian will result in a reward of 4600xp, and as mentioned above Sebastian may join your party"
https://arcanum.fandom.com/wiki/Clean_Up_the_Boil,Clean Up the Boil: Notes,"If Sebastian has the player kill Maug, then this can also be done in parallel with Pollock's quest of the same task."
https://arcanum.fandom.com/wiki/Collect_from_Larrs,Collect from Larrs: Background,"This is a quest that you can come across in Tarant's southern district, the The Boil, if the player is looking to join Clan Maug."
https://arcanum.fandom.com/wiki/Collect_from_Larrs,Collect from Larrs: Walkthrough,"The Pub If the player is interested in joining Clan Maug, then they first need to talk to Muggs in the local pub Muggs will send the player to collect an overdue payment of 200gp from Larrs Payment due is either 200gp or Larrs' death Larrs' House The player can find Larrs at home Larrs will state that he only has 25gp, that he is sick, and that his family is starving The player can either kill Larrs, or take the 25gp and cover the difference, or simply cover the entire amount The Pub When the player returns to the pub, they can report to Muggs that they have killed Larrs Or they can give Muggs 200gp if they are covering Larrs' debt In either case the player a reward of 25 gp, 3100 exp, and an invite to see Damian Maug"
https://arcanum.fandom.com/wiki/Collect_from_Larrs,Collect from Larrs: Notes,Simply accepting this quest will mark you as a target for Clan Pollock members while in their territory
https://arcanum.fandom.com/wiki/Kill_Damian_Maug,Kill Damian Maug: Background,Pollock wishes to have the only criminal gang and be the sole de facto leader of The Boil.
https://arcanum.fandom.com/wiki/Kill_Damian_Maug,Kill Damian Maug: Walkthrough,"Pollock's House The player can conduct small talk with Pollock about how he runs his clan Eventually the topic of Damian Maug will come up, with complaints about how he runs his operation Finally Pollock will offer the player a job to assassinate Maug If the player wishes Magick assistance then Pollock will give them a scroll of Unlock Cantrip, Nightmare, and Shrink If the player wishes Technology assistance, then he will them an Explosive Grenade, a Hand Cannon, and an Energizer The Closed Sewers (optional) If the player does not want to conduct a direct frontal assault, then they may try a stealth approach Pollock's HQ (see above), The Bentley (see below), and the Port of Tarant all have access to the closed sewers of Tarant Point 1 is the Port entrance, Point 2 is the access to Pollock's HQ, and Point 3 is the access to the Bentley This route can be used to avoid the bulk of Maug's defenses The Bentley The player can find Maug (point 1) in his house on the west side of The Boil If the party goes for a frontal assault then they will have to slowly work their way through a maze of rooms with about a dozen powerful and well armed gang members scattered a few at a time Defeating them and getting to the final room will let the party finish off Maug and his bodyguard Pollock's House When the player returns they will earn Pollock's respect and thanks Also he gives a reward of 1500 gp, 4600 exp, and the items that Pollock provided"
https://arcanum.fandom.com/wiki/Kill_Damian_Maug,Kill Damian Maug: Notes,"Sebastian may also give the player a quest to kill Pollock, but this is separate and under different circumstances"
https://arcanum.fandom.com/wiki/Kill_Pollock,Kill Pollock: Background,Damian Maug wishes to have the only criminal gang and be the sole de facto leader of The Boil.
https://arcanum.fandom.com/wiki/Kill_Pollock,Kill Pollock: Walkthrough,"The Bentley The player can conduct small talk with Maug (point 1) about the Age of Legends, Zalakar the Bold, the Black Legion, and Shape-shifters Eventually the topic of Pollock will come up, with speculation on how he runs his operation Finally Maug will offer the player a job to assassinate Pollock With a Persuasion of 12/20 the player can also get a Repeater Rifle to assist with the quest The Closed Sewers (optional) If the player does not want to conduct a direct frontal assault, then they may try a stealth approach The Bentley (see above), Pollock's HQ (see below) and the Port of Tarant all have access to the closed sewers of Tarant Point 1 is the Port entrance, Point 2 is the access to Pollock's HQ, and Point 3 is the access to the Bentley This route can be used to avoid the bulk of Pollock's defenses Pollock's House The player can find Pollock (point 1) in his house on the east side of The Boil, which is all Clan Pollock territory If the party goes for a frontal assault then they will face over half-dozen powerful and well armed gang members in the HQ's courtyard Defeating them and getting the locked door open will let the party finish off Pollock The Bentley When the player returns they will earn Maug's respect and thanks Also he gives a reward of 1500 gp, 4600 exp, and the rifle if they received one earlier"
https://arcanum.fandom.com/wiki/Kill_Pollock,Kill Pollock: Notes,"Entering Clan Pollock territory will trigger other denizens in the area, so be prepared Sebastian may also give the player a quest to kill Pollock, but this is separate and under different circumstances"
https://arcanum.fandom.com/wiki/Kill_Treat,Kill Treat: Background,"The Bentley is where Muggs sends the player to see Damián Maug, if he has completed Muggs earlier quest"
https://arcanum.fandom.com/wiki/Kill_Treat,Kill Treat: Walkthrough,"The Bentley Milo is a Gnome who is the doorman and gatekeeper of the Bentley Milo won't let the player enter until they perform a quest for him Milo wants the player to kill the Half-orc Treat; a Clan Pollock member and potential suitor of his girlfriend Treat's House The player can find Treat in his house on the east side of The Boil in Clan Pollock territory The party may get a chance to talk to Treat first, or they may get immediately attacked Treat may keep his original form, or he may transform into a Spirit Snake Regardless, kill Treat and return to Milo The Bentley Confronting Milo about Treat's undisclosed shape-shifting ability might net you an extra 50 gp Otherwise he gives his usual reward of 500 gp, 4600 exp, and your audience with Damian Maug"
https://arcanum.fandom.com/wiki/Kill_Treat,Kill Treat: Notes,"Entering Clan Pollock territory may trigger other denizens in the area, so be prepared Killing or bypassing Milo to get to Damian Maug botches the opportunity to join either gang"
https://arcanum.fandom.com/wiki/Pick_Up_Shipment_of_Whiskey,Pick Up Shipment of Whiskey: Background,"This is a quest that you can come across early on while initially exploring Tarant's southern district, the The Boil."
https://arcanum.fandom.com/wiki/Pick_Up_Shipment_of_Whiskey,Pick Up Shipment of Whiskey: Walkthrough,"The Boil When chatting with Caleb Malloy in his pub, he will explain the geography of The Boil and how the gangs (or Clans) operate. If the player is unwilling to commit to joining one of the gangs, then Caleb can offer them some neutral work This is to retrieve a scheduled whiskey delivery that has been getting waylaid of late by one of the gangs Caleb's delivery boy is stalled on Garillon Bridge, so the party needs to go there to make the pickup Garillon Bridge The player can find Caleb's boy (actually Dwarf) on the bridge between The Boil and Tarant The party will get jumped by a rival gang as they approach. This may happen before or after actually getting the whiskey. Regardless of order, dispatch the gang and take possession of the whiskey The Boil Return to the pub and give Caleb the Whiskey He will give you his thanks, and a reward of 500 gp and 3100 exp"
https://arcanum.fandom.com/wiki/Pick_Up_Shipment_of_Whiskey,Pick Up Shipment of Whiskey: Notes,"If Caleb's delivery boy gets spooked during the battle, then just come back an hour or two later when he's calmed down to get the the whiskey If he happens to die during the battle, then just loot his corpse for the whiskey afterwards; Caleb won't ask about any details"
https://arcanum.fandom.com/wiki/Steal_a_Crate_of_Ale,Steal a Crate of Ale: Background,"This is a quest that you can come across in Tarant's southern district, the The Boil, if the player is looking to join Clan Pollock."
https://arcanum.fandom.com/wiki/Steal_a_Crate_of_Ale,Steal a Crate of Ale: Walkthrough,"The Pub If the player is interested in joining Clan Pollock, then they first need to talk to Miranda Tears in the local pub Miranda will send the player to collect a crate of ale from a Clan Maug warehouse The Warehouse The player will find a guard at the warehouse door, carrying a key to said locked door There is another guard patrolling the perimeter of the warehouse The crate of ale is inside the warehouse Kill the guards, or sneak in and out to get the ale The Pub When the player returns to the pub, they can report to Miranda with the crate of ale She will give the player a reward of 3100 exp, and an invite to see Pollock"
https://arcanum.fandom.com/wiki/Steal_a_Crate_of_Ale,Steal a Crate of Ale: Notes,Simply accepting this quest will mark you as a target for Clan Maug members while in their territory
https://arcanum.fandom.com/wiki/Retrieve_the_Vendigroth_Device_(Good),Retrieve the Vendigroth Device (Good): Short Description,"135 Nasrudin: Retrieve VendigrothDevice and meet Nasrudin in Ring ofBrodgar. (Reward: 17,100 XP.) p. 232"
https://arcanum.fandom.com/wiki/Masters_of_Magick,Masters of Magick: Master Of Air,You can become the Master of Air by talking with Wek’ K’ene and taking his test. This involves getting through a dungeon with Tattered Bowmen and arrow traps
https://arcanum.fandom.com/wiki/Masters_of_Magick,Masters of Magick: Master Of Conveyance,"You can become the Master Of Conveyance by talking with Ve’tura and taking her test. Once you get into the test room, Spatial Distort yourself to the ring that is North West of you. This will take you to a room with 8 colored blocks. 4 in the middle (Green, Yellow, Red and Blue) and 4 on the sides of the room (Light Blue, Magenta, Orange and Lime). You have to send the middle blocks to the correct corner using Unseen Force. In the end the blocks should be in this order (Going Clockwise around the room) Orange, Red, Magenta, Blue, Light Blue, Green, Lime, and Yellow. Once this is done the boulder in the middle of the room vanishes. Walk into the portal. This takes you to another room. Walk into the portal in this room and you are done."
https://arcanum.fandom.com/wiki/Masters_of_Magick,Masters of Magick: Master Of Divination,You can become the Master OF Divination by talking with Cassandra Johanson and taking her test. This involves getting through a dungeon with Invisible Crushers.
https://arcanum.fandom.com/wiki/Masters_of_Magick,Masters of Magick: Master Of Earth,"You can become the Master Of Earth by talking with Addo Terrin and taking his test. This involves getting through a dungeon with Tattered Bowmen, Skullcrushers, and Widowers."
https://arcanum.fandom.com/wiki/Masters_of_Magick,Masters of Magick: Master Of Fire,You can become the Master Of Fire by talking with Naph’Tha and taking her test. This involves running through a corridor of fire and then fighting Water Elementals.
https://arcanum.fandom.com/wiki/Masters_of_Magick,Masters of Magick: Master Of Force,"You can become the Master Of Force by talking with Rys’Ard and taking his test. This involves getting through a dungeon with Frigidon, Monkey Swarmers and a Siren Queen."
https://arcanum.fandom.com/wiki/Masters_of_Magick,Masters of Magick: Master Of Mental,You can become the Master Of Mental by talking with Edgar Jerryl and taking his test. This involves getting through a dungeon with Wargunn and Frigidon.
https://arcanum.fandom.com/wiki/Masters_of_Magick,Masters of Magick: Master Of Meta,You can become the Master Of Meta by talking with Liam Raymond and taking his test. This involves getting through a dungeon with Lord Of The Damned and an elf wizard.
https://arcanum.fandom.com/wiki/Masters_of_Magick,Masters of Magick: Master of Morphing,"You can become the Master Of Morphing by talking with S’Btin’ka and taking her test. This involves getting through a dungeon with a very tiny door (you only have to use shrink on yourself, not your followers) and some skullcrushers."
https://arcanum.fandom.com/wiki/Masters_of_Magick,Masters of Magick: Master Of Nature,You can become the Master of Nature by talking with Ferko Lydell and taking his test. This involves getting through a dungeon with a swarm of firejumpers and a pack of brute fang.
https://arcanum.fandom.com/wiki/Masters_of_Magick,Masters of Magick: Master Of Necromatic Black,You can become the Master Of Necromatic Black by talking with D’Ary and taking his test. Game crashed in press build.
https://arcanum.fandom.com/wiki/Masters_of_Magick,Masters of Magick: Master Of Necromatic White,You can become the Master Of Necromatic White by talking with Bilko Gavin and taking his test. Game crashed in press build.
https://arcanum.fandom.com/wiki/Masters_of_Magick,Masters of Magick: Master Of Phantasm,You can become the Master Of Phantasm by talking with Daeman Gardi and taking his test. This involves getting through a dungeon with Drageron and Frigidon.
https://arcanum.fandom.com/wiki/Masters_of_Magick,Masters of Magick: Master Of Summoning,You can become the Master Of Summoning by talking with Harold Sumner and taking his test. This involves getting through a dungeon with a large number of Krag Warriors and Skullcrushers.
https://arcanum.fandom.com/wiki/Masters_of_Magick,Masters of Magick: Master Of Temporal,You can become the Master Of Temporal by talking with S’yala and taking her test. This involves getting through a dungeon with a large number of Wargunn.
https://arcanum.fandom.com/wiki/Masters_of_Magick,Masters of Magick: Master Of Water,You can become the Master Of Water by talking with V’ed Eckes and taking his test. This involved getting through a dungeon with an army of Kite Beserkers (the room was full of their screams as the floor covered with blood :)) and then an army of Monkey Swarmers.
https://arcanum.fandom.com/wiki/Retrieve_the_Platinum_Chalice,Retrieve the Platinum Chalice: Short Description,"In the Tulla library, you find Herzok Munk. He asks you to retrieve the platinum chalic from Fa’al Kin’s Maze. This is a rather infuriating quest. It involves getting through a series of rooms by clicking on the stone in the middle of the room.The first room contains two chests with Fa’al Kin’s items (Ring, Amulet, Helmet, Boots, Gloves and Dagger). The second room is empty. To be able to leave you must be wearing Fa’al Kin’s ring (and none of his other items, but you can wear normal items) The third room is empty. To be able to leave you must be wearing Fa’al Kin’s Amulet (and none of his other items, but you can wear normal items) The fourth room is empty. To be able to leave you must be wearing Fa’al Kin’s Helmet (and none of his other items, but you can wear normal items) The fifth room is empty. To be able to leave you must be wearing Fa’al Kin’s Boots (and none of his other items, but you can wear normal items) The sixth room is empty. To be able to leave you must be wearing Fa’al Kin’s Gloves (and none of his other items, but you can wear normal items) The seventh room is empty. To be able to leave you must be wearing Fa’al Kin’s Dagger (and none of his other items, but you can wear normal items) The eighth room is empty. To be able to leave you must be wearing all Fa’al Kin’s items. Finally, you find Fa’al Kin’s platinum chalice on the floor in the ninth room, to exit you must be wearing none of Fa’al Kin’s items.Returning to Herzok, he will give you a scroll of Phantasmal Fiend."
https://arcanum.fandom.com/wiki/The_Gem_of_Water_Purification,The Gem of Water Purification: Short Description,"An acolyte of V’ed Eckes was sent out to receive a water gem and has returned wearing technological armor. V’ed Eckes wants you to get the gem.Possible solutions :Pick pocket gem Kill him Convince him that he no longer belongs there and he will give it to youAn interesting discussion, very much a reference to Fallout :)"
https://arcanum.fandom.com/wiki/Retrieve_an_Altar_Stone_from_Torin_Quarry,Retrieve an Altar Stone from Torin Quarry: Short Description,"Temple of HalcyonThe village of Vooriden is home to the temple and altar (Point 1) of Halcyon, which you can use in the Ancient Gods quest when said altar is fixed. Next to the altar is a priest named Edwin Wallows. If you ask the priest if you can make an offering to Halcyon, he'll tell you that long ago a pirate named Stringy Pete desecrated the altar, and so it can't be used for offerings. However, he'll tell you that if you bring him a stone from Torin Quarry, then he'll be able to replace the altar. He'll even mark Torin Quarry on your map and suggest you take Murgo (Point 2) with you if you need extra lifting power. When you bring back the stone you'll earn experience and positive alignment, and a fate point.Completing this quest will also cover the second leg of the Stringy Pete Quest.Murgo the Half-ogreMurgo is an Half-Ogre helper to the priests of Halcyon. He'll join you group as a temporary follower for the duration of the quest after you speak to Wallows. However he will leave the group once you return to Vooriden, or if you deviate from going straight to Torin Quarry and back."
https://arcanum.fandom.com/wiki/Clear_the_Mines,Clear the Mines: Short Description,"Arvid Millstone, the foreman of the miners in the wheel clan tells you of beasts which have been killing his miners. He asks you to kill the creatures.These turn out to be a plethora of spiders including a very large Dread Crystal Spider with almost 300 hit points (this can take a while to beat down).When you have killed all the spiders, return to Arvid. Note it is quite easy to miss one or two of them.This gives you an new reputation and increases your regard with the Wheel Clan."
https://arcanum.fandom.com/wiki/Find_Qintarra,Find Qintarra: Short Description,"147 Loghaire: Find Elven village of Qintarra. (Reward: 4900 XP.) p. 21878 Myrth: Find and Skin a Stillwater Giant Bring him pelt of a Stillwater Giant. (Reward: Location of Qintarra, 4300 XP.) p. 21977 Gaylin: Find the Amulet of N'Tala Find ancient Elven amulet of N’Tala and return it to Gaylin. (Reward: 1000 gold, location of Qintarra, 1700 XP.) p. 207"
https://arcanum.fandom.com/wiki/Find_Vegard%27s_Family_Heirloom,Find Vegard's Family Heirloom: Walkthrough,"Receive the quest from Vegard MoltenFlow. Go down into The Dredge. You will eventually come across a room to the right side of a tunnel. The heirloom is in an unlocked chest inside, but the door leading inside is locked. You can either... Navigate through the dark parts of the Dredge further ahead and find the key to the door lying on the ground. Destroy the door or pick its lock. Return the heirloom to Vegard to receive your rewards."
https://arcanum.fandom.com/wiki/Find_Vegard%27s_Family_Heirloom,Find Vegard's Family Heirloom: Rewards,"6,400 experience Miner's Helmet"
https://arcanum.fandom.com/wiki/The_Iron_Clan,The Iron Clan: Short Description,"Erick Obsidian is the Wheel Clan's local dwarven historian and asks you to find the lost burial ground of the Iron Clan and retrieve the Durin Stone. He gives you a schematic to build an iron key (this requires Mithril Ore (which can be bought at the Wheel Clan) and a Heartstone (which can be found around The Bedokaan Village)).The Iron Key opens the Ancient Iron Chest in the Zoological Society headquarters in Tarant (it can also be opened using lockpicking and a fate point). This leads you to the place of lost voices. Travelling there, you find a strange device. You can place one of the drums into the device and a strange voice tells you to find Durin’s Truth.While on another quest, you will find the book in Victor Misk’s house in a locked case. You can get the book by :Pick pocketing Mrs Misk for the key Using Prowling and lockpicking to open the case Buying it Breaking the window or door from across the street, or going inside, entering turnbased mode moving from inside to outside while having view thru broken window/open door into the case and casting unlock cantrip (make sure none of the guards is nearby)Reading the book will mention a glass key and give you the approximate location of the Iron Clan.You cannot open the door unless you have the key. The key can be found in the Panarri temple in Caladon (see part 13 on Main Quest) walkthrough. Once you have the key it is just a matter of inserting it in the lock and the door will open.Here you find that Magnus belongs to the iron clan (assuming he is in the party at the time), in the second chamber you will find many automatons, the Durin Stone, some iron clan armor and the iron clan hammer. If Loghaire is in the party as well, Magnus and he will have a discussion about Magnus becoming the Iron Clan leader.Returning the Durin Stone to Erick gives you some experience bonus."
https://arcanum.fandom.com/wiki/Thrayne_Wants_His_Brother_to_Return_Home,Thrayne Wants His Brother to Return Home: Short Description,"After talking with Thrayne Iron Heart, he will ask you to find his brother Erland at the Stonecutter clan and tell him to return home.Upon your arrival, you find the place overrun with Undead. Eventually you find Erland and he leads to a laboratory where you can pick up more items and find a mysterious book detailing experiments on raising the dead.When you return back to the Wheel clan you can tell him that his brother will return and can badger him for 200 gold (if you are evil, you can tell him that he is really upset and blames Thrayne for his father’s death and will be coming back to kill him!)."
https://arcanum.fandom.com/wiki/Defeat_Kerghan,Defeat Kerghan: Short Description,"143 Arronax: Defeat Kerghan. (Prereq: Q142. Reward: 25,500 XP.) p. 236 (Evil p. 239)"
https://arcanum.fandom.com/wiki/Free_Arronax,Free Arronax: Short Description,"142 Arronax: Effect Arronax’s release from magick that binds him. (Reward: Arronax joins PC and helps fight Kerghan, 6400 XP.) p. 236, 239Arronax can be freed by killing the spirit snake outside his cell.you can also steal the amulet from the guards, and command the snake"
https://arcanum.fandom.com/wiki/Kill_the_Banished,Kill the Banished: Short Description,"144 Kerghan: Kill Arronax, The Bane of Kree, Gorgoth and Kraka-Tur to join Kerghan. (Reward: 13,800 XP.) p. 240"
https://arcanum.fandom.com/wiki/Retrieve_Kryggird%27s_Falchion,Retrieve Kryggird's Falchion: Short Description,Offered by The Bane of Kree to find Kryggird's Falchion on Island 5 of The Void.The reward is the blade itself
